gene_id,locus_tag,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number
E745S_02671,E745S_02671,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02672,E745S_02672,CDS,ffh,Signal recognition particle protein,Signal recognition particle protein,ffh / Signal recognition particle protein,COG0541,
E745S_02673,E745S_02673,CDS,tag,DNA-3-methyladenine glycosylase 1,DNA-3-methyladenine glycosylase 1,tag / DNA-3-methyladenine glycosylase 1,COG2818,3.2.2.20
E745S_02674,E745S_02674,CDS,NA,IS1595 family transposase ISCac2,IS1595 family transposase ISCac2,IS1595 family transposase ISCac2,,
E745S_02675,E745S_02675,CDS,chrR,Quinone reductase,Quinone reductase,chrR / Quinone reductase,COG0431,1.6.5.2
E745S_02676,E745S_02676,CDS,rpsP,30S ribosomal protein S16,30S ribosomal protein S16,rpsP / 30S ribosomal protein S16,COG0228,
E745S_02677,E745S_02677,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02678,E745S_02678,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02679,E745S_02679,CDS,rimM,Ribosome maturation factor RimM,Ribosome maturation factor RimM,rimM / Ribosome maturation factor RimM,,
E745S_02680,E745S_02680,CDS,trmD,tRNA (guanine-N(1)-)-methyltransferase,tRNA (guanine-N(1)-)-methyltransferase,trmD / tRNA (guanine-N(1)-)-methyltransferase,,2.1.1.228
E745S_02681,E745S_02681,CDS,rplS,50S ribosomal protein L19,50S ribosomal protein L19,rplS / 50S ribosomal protein L19,COG0335,
E745S_02682,E745S_02682,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02683,E745S_02683,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02684,E745S_02684,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02685,E745S_02685,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02686,E745S_02686,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02687,E745S_02687,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02688,E745S_02688,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02689,E745S_02689,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02690,E745S_02690,CDS,NA,IS1595 family transposase ISCco3,IS1595 family transposase ISCco3,IS1595 family transposase ISCco3,,
E745S_02691,E745S_02691,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02692,E745S_02692,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02693,E745S_02693,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02694,E745S_02694,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02695,E745S_02695,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02696,E745S_02696,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02697,E745S_02697,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02698,E745S_02698,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02699,E745S_02699,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02700,E745S_02700,CDS,NA,IS256 family transposase IS16,IS256 family transposase IS16,IS256 family transposase IS16,,
E745S_02701,E745S_02701,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02702,E745S_02702,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02703,E745S_02703,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02704,E745S_02704,CDS,NA,IS21 family transposase ISCth15,IS21 family transposase ISCth15,IS21 family transposase ISCth15,,
E745S_02705,E745S_02705,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02706,E745S_02706,CDS,NA,IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,COG3385,
E745S_02707,E745S_02707,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,IS30 family transposase IS1252,COG2826,
E745S_02708,E745S_02708,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02709,E745S_02709,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02710,E745S_02710,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02711,E745S_02711,CDS,degA_3,HTH-type transcriptional regulator DegA,HTH-type transcriptional regulator DegA,degA_3 / HTH-type transcriptional regulator DegA,COG1609,
E745S_02712,E745S_02712,CDS,bfrA,Beta-fructosidase,Beta-fructosidase,bfrA / Beta-fructosidase,COG1621,3.2.1.26
E745S_02713,E745S_02713,CDS,treP_1,PTS system trehalose-specific EIIBC component,PTS system trehalose-specific EIIBC component,treP_1 / PTS system trehalose-specific EIIBC component,COG1263,
E745S_02714,E745S_02714,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02715,E745S_02715,CDS,gmuE_4,Putative fructokinase,Putative fructokinase,gmuE_4 / Putative fructokinase,COG1940,2.7.1.4
E745S_02716,E745S_02716,CDS,dgaR_5,Transcriptional regulatory protein DagR,Transcriptional regulatory protein DagR,dgaR_5 / Transcriptional regulatory protein DagR,,
E745S_02717,E745S_02717,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02718,E745S_02718,CDS,agaC_2,N-acetylgalactosamine permease IIC component 1,N-acetylgalactosamine permease IIC component 1,agaC_2 / N-acetylgalactosamine permease IIC component 1,COG3715,
E745S_02719,E745S_02719,CDS,manZ_6,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_6 / PTS system mannose-specific EIID component,COG3716,
E745S_02720,E745S_02720,CDS,manX_5,PTS system mannose-specific EIIAB component,PTS system mannose-specific EIIAB component,manX_5 / PTS system mannose-specific EIIAB component,COG2893,2.7.1.191
E745S_02721,E745S_02721,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02722,E745S_02722,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02723,E745S_02723,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02724,E745S_02724,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02725,E745S_02725,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02726,E745S_02726,CDS,NA,IS66 family transposase ISRob1,IS66 family transposase ISRob1,IS66 family transposase ISRob1,,
E745S_02727,E745S_02727,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02728,E745S_02728,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02729,E745S_02729,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02730,E745S_02730,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02731,E745S_02731,CDS,xerC_11,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_11 / Tyrosine recombinase XerC,,
E745S_02732,E745S_02732,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02733,E745S_02733,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02734,E745S_02734,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02735,E745S_02735,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02736,E745S_02736,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02737,E745S_02737,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02738,E745S_02738,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02739,E745S_02739,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02740,E745S_02740,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02741,E745S_02741,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02742,E745S_02742,CDS,yjhB,Putative metabolite transport protein YjhB,Putative metabolite transport protein YjhB,yjhB / Putative metabolite transport protein YjhB,,
E745S_02743,E745S_02743,CDS,adhR,HTH-type transcriptional regulator AdhR,HTH-type transcriptional regulator AdhR,adhR / HTH-type transcriptional regulator AdhR,COG0789,
E745S_02744,E745S_02744,CDS,hdfR_3,HTH-type transcriptional regulator HdfR,HTH-type transcriptional regulator HdfR,hdfR_3 / HTH-type transcriptional regulator HdfR,,
E745S_02745,E745S_02745,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02746,E745S_02746,CDS,NA,ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,,
E745S_02747,E745S_02747,CDS,araQ_6,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_6 / L-arabinose transport system permease protein AraQ,COG0395,
E745S_02748,E745S_02748,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02749,E745S_02749,CDS,NA,IS256 family transposase ISEf1,IS256 family transposase ISEf1,IS256 family transposase ISEf1,,
E745S_02750,E745S_02750,CDS,alsS_1,Acetolactate synthase,Acetolactate synthase,alsS_1 / Acetolactate synthase,COG0028,2.2.1.6
E745S_02751,E745S_02751,CDS,alsS_2,Acetolactate synthase,Acetolactate synthase,alsS_2 / Acetolactate synthase,COG0028,2.2.1.6
E745S_02752,E745S_02752,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02753,E745S_02753,CDS,NA,IS6 family transposase IS1216V,IS6 family transposase IS1216V,IS6 family transposase IS1216V,,
E745S_02754,E745S_02754,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02755,E745S_02755,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02756,E745S_02756,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02757,E745S_02757,CDS,frlB_2,Fructosamine deglycase FrlB,Fructosamine deglycase FrlB,frlB_2 / Fructosamine deglycase FrlB,COG2222,3.5.-.-
E745S_02758,E745S_02758,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02759,E745S_02759,CDS,NA,putative phosphotransferase enzyme IIB component,putative phosphotransferase enzyme IIB component,putative phosphotransferase enzyme IIB component,,2.7.1.-
E745S_02760,E745S_02760,CDS,sorA_3,PTS system sorbose-specific EIIC component,PTS system sorbose-specific EIIC component,sorA_3 / PTS system sorbose-specific EIIC component,COG3715,
E745S_02761,E745S_02761,CDS,manZ_7,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_7 / PTS system mannose-specific EIID component,COG3716,
E745S_02762,E745S_02762,CDS,NA,IS6 family transposase IS1216E,IS6 family transposase IS1216E,IS6 family transposase IS1216E,,
E745S_02763,E745S_02763,CDS,bglF_4,PTS system beta-glucoside-specific EIIBCA component,PTS system beta-glucoside-specific EIIBCA component,bglF_4 / PTS system beta-glucoside-specific EIIBCA component,COG1263,
E745S_02764,E745S_02764,CDS,bglH_3,Aryl-phospho-beta-D-glucosidase BglH,Aryl-phospho-beta-D-glucosidase BglH,bglH_3 / Aryl-phospho-beta-D-glucosidase BglH,COG2723,3.2.1.86
E745S_02765,E745S_02765,CDS,licT_4,Transcription antiterminator LicT,Transcription antiterminator LicT,licT_4 / Transcription antiterminator LicT,COG3711,
E745S_02766,E745S_02766,CDS,NA,ISL3 family transposase IS1251,ISL3 family transposase IS1251,ISL3 family transposase IS1251,,
E745S_02767,E745S_02767,CDS,bglF_5,PTS system beta-glucoside-specific EIIBCA component,PTS system beta-glucoside-specific EIIBCA component,bglF_5 / PTS system beta-glucoside-specific EIIBCA component,COG1263,
E745S_02768,E745S_02768,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02769,E745S_02769,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02770,E745S_02770,CDS,NA,IS30 family transposase IS6770,IS30 family transposase IS6770,IS30 family transposase IS6770,COG2826,
E745S_02771,E745S_02771,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02772,E745S_02772,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02773,E745S_02773,CDS,NA,IS256 family transposase ISEf1,IS256 family transposase ISEf1,IS256 family transposase ISEf1,,
E745S_02774,E745S_02774,CDS,NA,IS30 family transposase IS6770,IS30 family transposase IS6770,IS30 family transposase IS6770,COG2826,
E745S_02775,E745S_02775,CDS,NA,IS256 family transposase ISEf1,IS256 family transposase ISEf1,IS256 family transposase ISEf1,,
E745S_02776,E745S_02776,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02777,E745S_02777,CDS,ohrB_2,Organic hydroperoxide resistance protein OhrB,Organic hydroperoxide resistance protein OhrB,ohrB_2 / Organic hydroperoxide resistance protein OhrB,COG1764,
E745S_02778,E745S_02778,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02779,E745S_02779,CDS,hsdS,Type-1 restriction enzyme EcoKI specificity protein,Type-1 restriction enzyme EcoKI specificity protein,hsdS / Type-1 restriction enzyme EcoKI specificity protein,COG0732,
E745S_02780,E745S_02780,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02781,E745S_02781,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02782,E745S_02782,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,IS30 family transposase IS1252,COG2826,
E745S_02783,E745S_02783,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02784,E745S_02784,CDS,NA,Protein adenylyltransferase NmFic,Protein adenylyltransferase NmFic,Protein adenylyltransferase NmFic,COG2184,2.7.7.-
E745S_02785,E745S_02785,CDS,NA,IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,,
E745S_02786,E745S_02786,CDS,xerC_12,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_12 / Tyrosine recombinase XerC,,
E745S_02787,E745S_02787,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02788,E745S_02788,CDS,NA,IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,,
E745S_02789,E745S_02789,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02790,E745S_02790,CDS,NA,IS30 family transposase IS1062,IS30 family transposase IS1062,IS30 family transposase IS1062,COG2826,
E745S_02791,E745S_02791,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02792,E745S_02792,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02793,E745S_02793,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02794,E745S_02794,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02795,E745S_02795,CDS,resA,Thiol-disulfide oxidoreductase ResA,Thiol-disulfide oxidoreductase ResA,resA / Thiol-disulfide oxidoreductase ResA,,
E745S_02796,E745S_02796,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02797,E745S_02797,CDS,NA,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,,
E745S_02798,E745S_02798,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02799,E745S_02799,CDS,NA,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,COG1136,
E745S_02800,E745S_02800,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02801,E745S_02801,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02802,E745S_02802,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02803,E745S_02803,CDS,NA,IS66 family transposase ISRob1,IS66 family transposase ISRob1,IS66 family transposase ISRob1,,
E745S_02804,E745S_02804,CDS,NA,ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,,
E745S_02805,E745S_02805,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02806,E745S_02806,CDS,NA,IS1182 family transposase ISEfa7,IS1182 family transposase ISEfa7,IS1182 family transposase ISEfa7,,
E745S_02807,E745S_02807,CDS,cutD,Choline trimethylamine-lyase activating enzyme,Choline trimethylamine-lyase activating enzyme,cutD / Choline trimethylamine-lyase activating enzyme,,1.97.1.-
E745S_02808,E745S_02808,CDS,NA,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase,Putative bifunctional phosphatase/peptidyl-prolyl cis-t,Putative bifunctional phosphatase/peptidyl-prolyl cis-t,,
E745S_02809,E745S_02809,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02810,E745S_02810,CDS,hisK,Histidinol-phosphatase,Histidinol-phosphatase,hisK / Histidinol-phosphatase,COG1387,3.1.3.15
E745S_02811,E745S_02811,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02812,E745S_02812,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02813,E745S_02813,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02814,E745S_02814,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02815,E745S_02815,CDS,btuD_6,Vitamin B12 import ATP-binding protein BtuD,Vitamin B12 import ATP-binding protein BtuD,btuD_6 / Vitamin B12 import ATP-binding protein BtuD,,7.6.2.8
E745S_02816,E745S_02816,CDS,NA,ISL3 family transposase IS1476,ISL3 family transposase IS1476,ISL3 family transposase IS1476,,
E745S_02817,E745S_02817,CDS,NA,putative response regulatory protein,putative response regulatory protein,putative response regulatory protein,COG4753,
E745S_02818,E745S_02818,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02819,E745S_02819,CDS,yteP_3,putative multiple-sugar transport system permease YteP,putative multiple-sugar transport system permease YteP,yteP_3 / putative multiple-sugar transport system permease YteP,COG4209,
E745S_02820,E745S_02820,CDS,araQ_7,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_7 / L-arabinose transport system permease protein AraQ,COG0395,
E745S_02821,E745S_02821,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02822,E745S_02822,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02823,E745S_02823,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02824,E745S_02824,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02825,E745S_02825,CDS,ebgA,Evolved beta-galactosidase subunit alpha,Evolved beta-galactosidase subunit alpha,ebgA / Evolved beta-galactosidase subunit alpha,COG3250,3.2.1.23
E745S_02826,E745S_02826,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02827,E745S_02827,CDS,NA,hypothetical protein,hypothetical protein,hypothetical protein,,
E745S_02828,E745S_02828,CDS,guaA_2,GMP synthase [glutamine-hydrolyzing],GMP synthase [glutamine-hydrolyzing],guaA_2 / GMP synthase [glutamine-hydrolyzing],,6.3.5.2
E745S_02829,E745S_02829,CDS,NA,ISL3 family transposase IS1476,ISL3 family transposase IS1476,ISL3 family transposase IS1476,,
